Country/Region,Province/State,date,confirmed,recovered,deaths
Niger,,3/14/20,0,0.0,0
Nigeria,,3/14/20,2,0.0,0
North Macedonia,,3/14/20,14,1.0,0
Norway,,3/14/20,1090,1.0,3
Oman,,3/14/20,19,9.0,0
Pakistan,,3/14/20,31,2.0,0
Panama,,3/14/20,36,0.0,1
Papua New Guinea,,3/14/20,0,0.0,0
Paraguay,,3/14/20,6,0.0,0
Peru,,3/14/20,38,0.0,0
Philippines,,3/14/20,111,2.0,8
Poland,,3/14/20,103,0.0,3
Portugal,,3/14/20,169,2.0,0
Qatar,,3/14/20,337,4.0,0
Romania,,3/14/20,123,9.0,0
Russia,,3/14/20,59,8.0,0
Rwanda,,3/14/20,1,0.0,0
Saint Lucia,,3/14/20,1,0.0,0
Saint Vincent and the Grenadines,,3/14/20,1,0.0,0
San Marino,,3/14/20,80,4.0,5
Saudi Arabia,,3/14/20,103,1.0,0
Senegal,,3/14/20,10,1.0,0
Serbia,,3/14/20,46,0.0,0
Seychelles,,3/14/20,2,0.0,0
Singapore,,3/14/20,212,105.0,0
Slovakia,,3/14/20,44,0.0,0
Slovenia,,3/14/20,181,0.0,1
Somalia,,3/14/20,0,0.0,0
South Africa,,3/14/20,38,0.0,0
Spain,,3/14/20,6391,517.0,195
Sri Lanka,,3/14/20,10,1.0,0
Sudan,,3/14/20,1,0.0,1
Suriname,,3/14/20,1,0.0,0
Sweden,,3/14/20,961,1.0,2
Switzerland,,3/14/20,1359,4.0,13
Taiwan*,,3/14/20,53,20.0,1
Tanzania,,3/14/20,0,0.0,0
Thailand,,3/14/20,82,35.0,1
Togo,,3/14/20,1,0.0,0
Trinidad and Tobago,,3/14/20,2,0.0,0
Tunisia,,3/14/20,18,0.0,0
Turkey,,3/14/20,5,0.0,0
Uganda,,3/14/20,0,0.0,0
Ukraine,,3/14/20,3,0.0,1
United Arab Emirates,,3/14/20,85,17.0,0
United Kingdom,Bermuda,3/14/20,0,0.0,0
United Kingdom,Cayman Islands,3/14/20,1,0.0,0
United Kingdom,Channel Islands,3/14/20,2,0.0,0
United Kingdom,Gibraltar,3/14/20,1,1.0,0
United Kingdom,Isle of Man,3/14/20,0,0.0,0
United Kingdom,Montserrat,3/14/20,0,0.0,0
United Kingdom,,3/14/20,1140,18.0,21
Uruguay,,3/14/20,4,0.0,0
US,,3/14/20,2727,12.0,54
Uzbekistan,,3/14/20,0,0.0,0
Venezuela,,3/14/20,2,0.0,0
Vietnam,,3/14/20,53,16.0,0
Zambia,,3/14/20,0,0.0,0
Zimbabwe,,3/14/20,0,0.0,0
Canada,Diamond Princess,3/14/20,0,0.0,0
Dominica,,3/14/20,0,0.0,0
Grenada,,3/14/20,0,0.0,0
Mozambique,,3/14/20,0,0.0,0
Syria,,3/14/20,0,0.0,0
Timor-Leste,,3/14/20,0,0.0,0
Belize,,3/14/20,0,0.0,0
Canada,Recovered,3/14/20,0,0.0,0
Laos,,3/14/20,0,0.0,0
Libya,,3/14/20,0,0.0,0
West Bank and Gaza,,3/14/20,35,0.0,0
Guinea-Bissau,,3/14/20,0,0.0,0
Mali,,3/14/20,0,0.0,0
Saint Kitts and Nevis,,3/14/20,0,0.0,0
Afghanistan,,3/15/20,16,0.0,0
Albania,,3/15/20,42,0.0,1
Algeria,,3/15/20,48,12.0,4
Andorra,,3/15/20,1,1.0,0
Angola,,3/15/20,0,0.0,0
Antigua and Barbuda,,3/15/20,1,0.0,0
Argentina,,3/15/20,45,1.0,2
Armenia,,3/15/20,26,0.0,0
Australia,Australian Capital Territory,3/15/20,1,0.0,0
Australia,New South Wales,3/15/20,134,4.0,2
Australia,Northern Territory,3/15/20,1,0.0,0
Australia,Queensland,3/15/20,61,8.0,0
Australia,South Australia,3/15/20,20,3.0,0
Australia,Tasmania,3/15/20,6,0.0,0
Australia,Victoria,3/15/20,57,8.0,0
Australia,Western Australia,3/15/20,17,0.0,1
Austria,,3/15/20,860,6.0,1
Azerbaijan,,3/15/20,23,6.0,1
Bahamas,,3/15/20,0,0.0,0
Bahrain,,3/15/20,214,60.0,0
Bangladesh,,3/15/20,5,0.0,0
Barbados,,3/15/20,0,0.0,0
Belarus,,3/15/20,27,3.0,0
Belgium,,3/15/20,886,1.0,4
Benin,,3/15/20,0,0.0,0
Bhutan,,3/15/20,1,0.0,0
Bolivia,,3/15/20,10,0.0,0
Bosnia and Herzegovina,,3/15/20,24,0.0,0
Brazil,,3/15/20,162,0.0,0
Brunei,,3/15/20,50,0.0,0
Bulgaria,,3/15/20,51,0.0,2
Burkina Faso,,3/15/20,3,0.0,0
Cabo Verde,,3/15/20,0,0.0,0
Cambodia,,3/15/20,7,1.0,0
Cameroon,,3/15/20,2,0.0,0
Canada,Alberta,3/15/20,39,0.0,0
Canada,British Columbia,3/15/20,73,0.0,1
Canada,Grand Princess,3/15/20,2,0.0,0
Canada,Manitoba,3/15/20,4,0.0,0
Canada,New Brunswick,3/15/20,2,0.0,0
Canada,Newfoundland and Labrador,3/15/20,1,0.0,0
Canada,Nova Scotia,3/15/20,0,0.0,0
Canada,Ontario,3/15/20,104,0.0,0
Canada,Prince Edward Island,3/15/20,1,0.0,0
Canada,Quebec,3/15/20,24,0.0,0
Canada,Saskatchewan,3/15/20,2,0.0,0
Central African Republic,,3/15/20,1,0.0,0
Chad,,3/15/20,0,0.0,0
Chile,,3/15/20,74,0.0,0
China,Anhui,3/15/20,990,984.0,6
China,Beijing,3/15/20,442,353.0,8
China,Chongqing,3/15/20,576,570.0,6
China,Fujian,3/15/20,296,295.0,1
China,Gansu,3/15/20,133,91.0,2
China,Guangdong,3/15/20,1360,1304.0,8
China,Guangxi,3/15/20,252,243.0,2
China,Guizhou,3/15/20,146,143.0,2
China,Hainan,3/15/20,168,160.0,6
China,Hebei,3/15/20,318,310.0,6
China,Heilongjiang,3/15/20,482,453.0,13
China,Henan,3/15/20,1273,1250.0,22
China,Hong Kong,3/15/20,145,81.0,4
China,Hubei,3/15/20,67794,54288.0,3085
China,Hunan,3/15/20,1018,1014.0,4
China,Inner Mongolia,3/15/20,75,71.0,1
China,Jiangsu,3/15/20,631,631.0,0
China,Jiangxi,3/15/20,935,934.0,1
China,Jilin,3/15/20,93,91.0,1
China,Liaoning,3/15/20,125,114.0,1
China,Macau,3/15/20,10,10.0,0
China,Ningxia,3/15/20,75,73.0,0
China,Qinghai,3/15/20,18,18.0,0
China,Shaanxi,3/15/20,245,232.0,2
China,Shandong,3/15/20,760,741.0,7
China,Shanghai,3/15/20,353,324.0,3
China,Shanxi,3/15/20,133,133.0,0
China,Sichuan,3/15/20,539,516.0,3
China,Tianjin,3/15/20,136,133.0,3
China,Tibet,3/15/20,1,1.0,0
China,Xinjiang,3/15/20,76,73.0,3
China,Yunnan,3/15/20,174,172.0,2
China,Zhejiang,3/15/20,1231,1211.0,1
Colombia,,3/15/20,34,0.0,0
Congo (Brazzaville),,3/15/20,1,0.0,0
Congo (Kinshasa),,3/15/20,2,0.0,0
Costa Rica,,3/15/20,27,0.0,0
Cote d'Ivoire,,3/15/20,1,0.0,0
Croatia,,3/15/20,49,1.0,0
Diamond Princess,,3/15/20,706,0.0,7
Cuba,,3/15/20,4,0.0,0
Cyprus,,3/15/20,26,0.0,0
Czechia,,3/15/20,253,0.0,0
Denmark,Faroe Islands,3/15/20,11,0.0,0
Denmark,Greenland,3/15/20,0,0.0,0
Denmark,,3/15/20,864,1.0,2
Djibouti,,3/15/20,0,0.0,0
Dominican Republic,,3/15/20,11,0.0,0
Ecuador,,3/15/20,28,0.0,2
Egypt,,3/15/20,110,21.0,2
El Salvador,,3/15/20,0,0.0,0
Equatorial Guinea,,3/15/20,1,0.0,0
Eritrea,,3/15/20,0,0.0,0
Estonia,,3/15/20,171,1.0,0
Eswatini,,3/15/20,1,0.0,0
Ethiopia,,3/15/20,1,0.0,0
Fiji,,3/15/20,0,0.0,0
Finland,,3/15/20,244,10.0,0
France,French Guiana,3/15/20,7,0.0,0
France,French Polynesia,3/15/20,3,0.0,0
France,Guadeloupe,3/15/20,3,0.0,0
France,Guadeloupe,3/15/20,3,0.0,0
France,Mayotte,3/15/20,1,0.0,0
France,New Caledonia,3/15/20,0,0.0,0
France,Reunion,3/15/20,7,0.0,0
France,Saint Barthelemy,3/15/20,1,0.0,0
France,St Martin,3/15/20,2,0.0,0
France,Martinique,3/15/20,9,0.0,0
France,,3/15/20,4499,12.0,91
Gabon,,3/15/20,1,0.0,0
Gambia,,3/15/20,0,0.0,0
Georgia,,3/15/20,33,0.0,0
Germany,,3/15/20,5795,46.0,11
Ghana,,3/15/20,6,0.0,0
Greece,,3/15/20,331,8.0,4
Guatemala,,3/15/20,1,0.0,0
Guinea,,3/15/20,1,0.0,0
Guyana,,3/15/20,4,0.0,1
Haiti,,3/15/20,0,0.0,0
Holy See,,3/15/20,1,0.0,0
Honduras,,3/15/20,3,0.0,0
Hungary,,3/15/20,32,1.0,1
Iceland,,3/15/20,171,8.0,5
India,,3/15/20,113,13.0,2
Indonesia,,3/15/20,117,8.0,5
Iran,,3/15/20,13938,4590.0,724
Iraq,,3/15/20,116,26.0,10
Ireland,,3/15/20,129,0.0,2
Israel,,3/15/20,213,4.0,0
Italy,,3/15/20,24747,2335.0,1809
Jamaica,,3/15/20,10,0.0,0
Japan,,3/15/20,839,118.0,22
Jordan,,3/15/20,8,1.0,0
Kazakhstan,,3/15/20,9,0.0,0
Kenya,,3/15/20,3,0.0,0
"Korea, South",,3/15/20,8162,510.0,75
Kuwait,,3/15/20,112,5.0,0
Kyrgyzstan,,3/15/20,0,0.0,0
Latvia,,3/15/20,30,1.0,0
Lebanon,,3/15/20,110,1.0,3
Liberia,,3/15/20,0,0.0,0
Liechtenstein,,3/15/20,4,0.0,0
Lithuania,,3/15/20,12,1.0,0
Luxembourg,,3/15/20,59,0.0,1
Madagascar,,3/15/20,0,0.0,0
Malaysia,,3/15/20,428,42.0,0
Maldives,,3/15/20,13,0.0,0
Malta,,3/15/20,21,1.0,0
Mauritania,,3/15/20,1,0.0,0
Mauritius,,3/15/20,0,0.0,0
Mexico,,3/15/20,41,4.0,0
Moldova,,3/15/20,23,0.0,0
Monaco,,3/15/20,2,0.0,0
Mongolia,,3/15/20,1,0.0,0
Montenegro,,3/15/20,0,0.0,0
Morocco,,3/15/20,28,1.0,1
Namibia,,3/15/20,2,0.0,0
Nepal,,3/15/20,1,1.0,0
Netherlands,Aruba,3/15/20,2,0.0,0
Netherlands,Curacao,3/15/20,1,0.0,0
Netherlands,Sint Maarten,3/15/20,0,0.0,0
Netherlands,,3/15/20,1135,2.0,20
New Zealand,,3/15/20,8,0.0,0
Nicaragua,,3/15/20,0,0.0,0
Niger,,3/15/20,0,0.0,0
Nigeria,,3/15/20,2,0.0,0
North Macedonia,,3/15/20,14,1.0,0
Norway,,3/15/20,1221,1.0,3
Oman,,3/15/20,22,9.0,0
Pakistan,,3/15/20,53,2.0,0
Panama,,3/15/20,43,0.0,1
Papua New Guinea,,3/15/20,0,0.0,0
Paraguay,,3/15/20,6,0.0,0
Peru,,3/15/20,43,0.0,0
Philippines,,3/15/20,140,2.0,11
Poland,,3/15/20,119,0.0,3
Portugal,,3/15/20,245,2.0,0
Qatar,,3/15/20,401,4.0,0
Romania,,3/15/20,131,9.0,0
Russia,,3/15/20,63,8.0,0
Rwanda,,3/15/20,1,0.0,0
Saint Lucia,,3/15/20,2,0.0,0
Saint Vincent and the Grenadines,,3/15/20,1,0.0,0
San Marino,,3/15/20,101,4.0,5
Saudi Arabia,,3/15/20,103,1.0,0
Senegal,,3/15/20,24,1.0,0
Serbia,,3/15/20,48,0.0,0
Seychelles,,3/15/20,2,0.0,0
Singapore,,3/15/20,226,105.0,0
Slovakia,,3/15/20,54,0.0,0
Slovenia,,3/15/20,219,0.0,1
Somalia,,3/15/20,0,0.0,0
South Africa,,3/15/20,51,0.0,0
Spain,,3/15/20,7798,517.0,289
Sri Lanka,,3/15/20,18,1.0,0
Sudan,,3/15/20,1,0.0,1
Suriname,,3/15/20,1,0.0,0
Sweden,,3/15/20,1022,1.0,3
Switzerland,,3/15/20,2200,4.0,14
Taiwan*,,3/15/20,59,20.0,1
Tanzania,,3/15/20,0,0.0,0
Thailand,,3/15/20,114,35.0,1
Togo,,3/15/20,1,0.0,0
Trinidad and Tobago,,3/15/20,2,0.0,0
Tunisia,,3/15/20,18,0.0,0
Turkey,,3/15/20,6,0.0,0
Uganda,,3/15/20,0,0.0,0
Ukraine,,3/15/20,3,0.0,1
United Arab Emirates,,3/15/20,98,23.0,0
United Kingdom,Bermuda,3/15/20,0,0.0,0
United Kingdom,Cayman Islands,3/15/20,1,0.0,0
United Kingdom,Channel Islands,3/15/20,3,0.0,0
United Kingdom,Gibraltar,3/15/20,1,1.0,0
United Kingdom,Isle of Man,3/15/20,0,0.0,0
United Kingdom,Montserrat,3/15/20,0,0.0,0
United Kingdom,,3/15/20,1140,18.0,21
Uruguay,,3/15/20,4,0.0,0
US,,3/15/20,3499,12.0,63
Uzbekistan,,3/15/20,1,0.0,0
Venezuela,,3/15/20,10,0.0,0
Vietnam,,3/15/20,56,16.0,0
Zambia,,3/15/20,0,0.0,0
Zimbabwe,,3/15/20,0,0.0,0
Canada,Diamond Princess,3/15/20,0,0.0,0
Dominica,,3/15/20,0,0.0,0
Grenada,,3/15/20,0,0.0,0
Mozambique,,3/15/20,0,0.0,0
Syria,,3/15/20,0,0.0,0
Timor-Leste,,3/15/20,0,0.0,0
Belize,,3/15/20,0,0.0,0
Canada,Recovered,3/15/20,0,0.0,0
Laos,,3/15/20,0,0.0,0
Libya,,3/15/20,0,0.0,0
West Bank and Gaza,,3/15/20,38,0.0,0
Guinea-Bissau,,3/15/20,0,0.0,0
Mali,,3/15/20,0,0.0,0
Saint Kitts and Nevis,,3/15/20,0,0.0,0
Afghanistan,,3/16/20,21,1.0,0
Albania,,3/16/20,51,0.0,1
Algeria,,3/16/20,54,12.0,4
Andorra,,3/16/20,2,1.0,0
Angola,,3/16/20,0,0.0,0
Antigua and Barbuda,,3/16/20,1,0.0,0
Argentina,,3/16/20,56,1.0,2
Armenia,,3/16/20,52,0.0,0
Australia,Australian Capital Territory,3/16/20,2,0.0,0
Australia,New South Wales,3/16/20,171,4.0,2
Australia,Northern Territory,3/16/20,1,0.0,0
Australia,Queensland,3/16/20,68,8.0,0
Australia,South Australia,3/16/20,29,3.0,0
Australia,Tasmania,3/16/20,7,0.0,0
Australia,Victoria,3/16/20,71,8.0,0
Australia,Western Australia,3/16/20,28,0.0,1
Austria,,3/16/20,1018,6.0,3
Azerbaijan,,3/16/20,28,6.0,1
Bahamas,,3/16/20,1,0.0,0
Bahrain,,3/16/20,214,77.0,1
Bangladesh,,3/16/20,8,2.0,0
Barbados,,3/16/20,0,0.0,0
Belarus,,3/16/20,36,3.0,0
Belgium,,3/16/20,1058,1.0,5
Benin,,3/16/20,1,0.0,0
Bhutan,,3/16/20,1,0.0,0
Bolivia,,3/16/20,11,0.0,0
Bosnia and Herzegovina,,3/16/20,25,0.0,0
Brazil,,3/16/20,200,1.0,0
Brunei,,3/16/20,54,0.0,0
Bulgaria,,3/16/20,52,0.0,2
Burkina Faso,,3/16/20,15,0.0,0
Cabo Verde,,3/16/20,0,0.0,0
Cambodia,,3/16/20,7,1.0,0
Cameroon,,3/16/20,4,0.0,0
Canada,Alberta,3/16/20,56,0.0,0
Canada,British Columbia,3/16/20,103,0.0,4
Canada,Grand Princess,3/16/20,2,0.0,0
Canada,Manitoba,3/16/20,7,0.0,0
Canada,New Brunswick,3/16/20,6,0.0,0
Canada,Newfoundland and Labrador,3/16/20,1,0.0,0
Canada,Nova Scotia,3/16/20,5,0.0,0
Canada,Ontario,3/16/20,177,0.0,0
Canada,Prince Edward Island,3/16/20,1,0.0,0
Canada,Quebec,3/16/20,50,0.0,0
Canada,Saskatchewan,3/16/20,7,0.0,0
Central African Republic,,3/16/20,1,0.0,0
Chad,,3/16/20,0,0.0,0
Chile,,3/16/20,155,0.0,0
China,Anhui,3/16/20,990,984.0,6
China,Beijing,3/16/20,452,360.0,8
China,Chongqing,3/16/20,576,570.0,6
China,Fujian,3/16/20,296,295.0,1
China,Gansu,3/16/20,133,91.0,2
China,Guangdong,3/16/20,1361,1306.0,8
China,Guangxi,3/16/20,252,248.0,2
China,Guizhou,3/16/20,146,144.0,2
China,Hainan,3/16/20,168,161.0,6
China,Hebei,3/16/20,318,310.0,6
China,Heilongjiang,3/16/20,482,455.0,13
China,Henan,3/16/20,1273,1250.0,22
China,Hong Kong,3/16/20,155,84.0,4
China,Hubei,3/16/20,67798,55142.0,3099
China,Hunan,3/16/20,1018,1014.0,4
China,Inner Mongolia,3/16/20,75,73.0,1
China,Jiangsu,3/16/20,631,631.0,0
China,Jiangxi,3/16/20,935,934.0,1
China,Jilin,3/16/20,93,92.0,1
China,Liaoning,3/16/20,125,115.0,1
China,Macau,3/16/20,11,10.0,0
China,Ningxia,3/16/20,75,75.0,0
China,Qinghai,3/16/20,18,18.0,0
China,Shaanxi,3/16/20,245,233.0,2
China,Shandong,3/16/20,760,746.0,7
China,Shanghai,3/16/20,355,325.0,3
China,Shanxi,3/16/20,133,133.0,0
China,Sichuan,3/16/20,539,516.0,3
China,Tianjin,3/16/20,136,133.0,3
China,Tibet,3/16/20,1,1.0,0
China,Xinjiang,3/16/20,76,73.0,3
China,Yunnan,3/16/20,176,172.0,2
China,Zhejiang,3/16/20,1231,1216.0,1
Colombia,,3/16/20,54,0.0,0
Congo (Brazzaville),,3/16/20,1,0.0,0
Congo (Kinshasa),,3/16/20,2,0.0,0
Costa Rica,,3/16/20,35,0.0,0
Cote d'Ivoire,,3/16/20,1,0.0,0
Croatia,,3/16/20,57,2.0,0
Diamond Princess,,3/16/20,706,0.0,7
Cuba,,3/16/20,4,0.0,0
Cyprus,,3/16/20,33,0.0,0
Czechia,,3/16/20,298,3.0,0
Denmark,Faroe Islands,3/16/20,18,0.0,0
Denmark,Greenland,3/16/20,1,0.0,0
Denmark,,3/16/20,914,1.0,3
Djibouti,,3/16/20,0,0.0,0
Dominican Republic,,3/16/20,11,0.0,0
Ecuador,,3/16/20,37,0.0,2
Egypt,,3/16/20,150,27.0,2
El Salvador,,3/16/20,0,0.0,0
Equatorial Guinea,,3/16/20,1,0.0,0
Eritrea,,3/16/20,0,0.0,0
Estonia,,3/16/20,205,1.0,0
Eswatini,,3/16/20,1,0.0,0
Ethiopia,,3/16/20,5,0.0,0
Fiji,,3/16/20,0,0.0,0
Finland,,3/16/20,277,10.0,0
France,French Guiana,3/16/20,11,0.0,0
France,French Polynesia,3/16/20,3,0.0,0
France,Guadeloupe,3/16/20,6,0.0,0
France,Guadeloupe,3/16/20,6,0.0,0
France,Mayotte,3/16/20,1,0.0,0
France,New Caledonia,3/16/20,0,0.0,0
France,Reunion,3/16/20,9,0.0,0
France,Saint Barthelemy,3/16/20,3,0.0,0
France,St Martin,3/16/20,2,0.0,0
France,Martinique,3/16/20,15,0.0,1
France,,3/16/20,6633,12.0,148
Gabon,,3/16/20,1,0.0,0
Gambia,,3/16/20,0,0.0,0
Georgia,,3/16/20,33,1.0,0
Germany,,3/16/20,7272,67.0,17
Ghana,,3/16/20,6,0.0,0
Greece,,3/16/20,331,8.0,4
Guatemala,,3/16/20,2,0.0,1
Guinea,,3/16/20,1,0.0,0
Guyana,,3/16/20,4,0.0,1
Haiti,,3/16/20,0,0.0,0
Holy See,,3/16/20,1,0.0,0
Honduras,,3/16/20,6,0.0,0
Hungary,,3/16/20,39,1.0,1
Iceland,,3/16/20,180,0.0,0
India,,3/16/20,119,13.0,2
Indonesia,,3/16/20,134,8.0,5
Iran,,3/16/20,14991,4590.0,853
Iraq,,3/16/20,124,26.0,10
Ireland,,3/16/20,169,0.0,2
Israel,,3/16/20,218,4.0,0
Italy,,3/16/20,27980,2749.0,2158
Jamaica,,3/16/20,10,2.0,0
Japan,,3/16/20,839,144.0,27
Jordan,,3/16/20,17,1.0,0
Kazakhstan,,3/16/20,10,0.0,0
Kenya,,3/16/20,3,0.0,0
"Korea, South",,3/16/20,8236,1137.0,75
Kuwait,,3/16/20,123,9.0,0
Kyrgyzstan,,3/16/20,0,0.0,0
Latvia,,3/16/20,34,1.0,0
Lebanon,,3/16/20,110,1.0,3
Liberia,,3/16/20,1,0.0,0
Liechtenstein,,3/16/20,4,0.0,0
Lithuania,,3/16/20,17,1.0,0
Luxembourg,,3/16/20,77,0.0,1
Madagascar,,3/16/20,0,0.0,0
Malaysia,,3/16/20,566,42.0,0
Maldives,,3/16/20,13,0.0,0
Malta,,3/16/20,30,2.0,0
Mauritania,,3/16/20,1,0.0,0
Mauritius,,3/16/20,0,0.0,0
Mexico,,3/16/20,53,4.0,0
Moldova,,3/16/20,23,0.0,0
Monaco,,3/16/20,7,0.0,0
Mongolia,,3/16/20,1,0.0,0
Montenegro,,3/16/20,0,0.0,0
Morocco,,3/16/20,29,1.0,1
Namibia,,3/16/20,2,0.0,0
Nepal,,3/16/20,1,1.0,0
Netherlands,Aruba,3/16/20,2,0.0,0
Netherlands,Curacao,3/16/20,1,0.0,0
Netherlands,Sint Maarten,3/16/20,0,0.0,0
Netherlands,,3/16/20,1413,2.0,24
New Zealand,,3/16/20,8,0.0,0
Nicaragua,,3/16/20,0,0.0,0
Niger,,3/16/20,0,0.0,0
Nigeria,,3/16/20,2,0.0,0
North Macedonia,,3/16/20,18,1.0,0
Norway,,3/16/20,1333,1.0,3
Oman,,3/16/20,22,9.0,0
Pakistan,,3/16/20,136,2.0,0
Panama,,3/16/20,55,0.0,1
Papua New Guinea,,3/16/20,0,0.0,0
Paraguay,,3/16/20,8,0.0,0
Peru,,3/16/20,86,0.0,0
Philippines,,3/16/20,142,2.0,12
Poland,,3/16/20,177,13.0,4
Portugal,,3/16/20,331,3.0,0
Qatar,,3/16/20,439,4.0,0
Romania,,3/16/20,158,9.0,0
Russia,,3/16/20,90,8.0,0
Rwanda,,3/16/20,5,0.0,0
Saint Lucia,,3/16/20,2,0.0,0
Saint Vincent and the Grenadines,,3/16/20,1,0.0,0
San Marino,,3/16/20,109,4.0,7
Saudi Arabia,,3/16/20,118,2.0,0
Senegal,,3/16/20,24,2.0,0
Serbia,,3/16/20,55,1.0,0
Seychelles,,3/16/20,3,0.0,0
Singapore,,3/16/20,243,109.0,0
Slovakia,,3/16/20,63,0.0,0
Slovenia,,3/16/20,253,0.0,1
Somalia,,3/16/20,1,0.0,0
South Africa,,3/16/20,62,0.0,0
Spain,,3/16/20,9942,530.0,342
Sri Lanka,,3/16/20,28,1.0,0
Sudan,,3/16/20,1,0.0,1
Suriname,,3/16/20,1,0.0,0
Sweden,,3/16/20,1103,1.0,6
Switzerland,,3/16/20,2200,4.0,14
Taiwan*,,3/16/20,67,20.0,1
Tanzania,,3/16/20,1,0.0,0
Thailand,,3/16/20,147,35.0,1
Togo,,3/16/20,1,0.0,0
Trinidad and Tobago,,3/16/20,4,0.0,0
Tunisia,,3/16/20,20,0.0,0
Turkey,,3/16/20,18,0.0,0
Uganda,,3/16/20,0,0.0,0
Ukraine,,3/16/20,7,0.0,1
United Arab Emirates,,3/16/20,98,23.0,0
United Kingdom,Bermuda,3/16/20,0,0.0,0
United Kingdom,Cayman Islands,3/16/20,1,0.0,1
United Kingdom,Channel Islands,3/16/20,6,0.0,0
United Kingdom,Gibraltar,3/16/20,1,1.0,0
United Kingdom,Isle of Man,3/16/20,0,0.0,0
United Kingdom,Montserrat,3/16/20,0,0.0,0
United Kingdom,,3/16/20,1543,20.0,55
Uruguay,,3/16/20,8,0.0,0
US,,3/16/20,4632,17.0,85
Uzbekistan,,3/16/20,6,0.0,0
Venezuela,,3/16/20,17,0.0,0
Vietnam,,3/16/20,61,16.0,0
Zambia,,3/16/20,0,0.0,0
Zimbabwe,,3/16/20,0,0.0,0
Canada,Diamond Princess,3/16/20,0,0.0,0
Dominica,,3/16/20,0,0.0,0
Grenada,,3/16/20,0,0.0,0
Mozambique,,3/16/20,0,0.0,0
Syria,,3/16/20,0,0.0,0
Timor-Leste,,3/16/20,0,0.0,0
Belize,,3/16/20,0,0.0,0
Canada,Recovered,3/16/20,0,0.0,0
Laos,,3/16/20,0,0.0,0
Libya,,3/16/20,0,0.0,0
West Bank and Gaza,,3/16/20,38,0.0,0
Guinea-Bissau,,3/16/20,0,0.0,0
Mali,,3/16/20,0,0.0,0
Saint Kitts and Nevis,,3/16/20,0,0.0,0
Afghanistan,,3/17/20,22,1.0,0
Albania,,3/17/20,55,0.0,1
Algeria,,3/17/20,60,12.0,4
Andorra,,3/17/20,39,1.0,0
Angola,,3/17/20,0,0.0,0
Antigua and Barbuda,,3/17/20,1,0.0,0
Argentina,,3/17/20,68,3.0,2
Armenia,,3/17/20,78,1.0,0
Australia,Australian Capital Territory,3/17/20,2,0.0,0
Australia,New South Wales,3/17/20,210,4.0,4
Australia,Northern Territory,3/17/20,1,0.0,0
Australia,Queensland,3/17/20,78,8.0,0
Australia,South Australia,3/17/20,29,3.0,0
Australia,Tasmania,3/17/20,7,0.0,0
Australia,Victoria,3/17/20,94,8.0,0
Australia,Western Australia,3/17/20,31,0.0,1
Austria,,3/17/20,1332,1.0,3
Azerbaijan,,3/17/20,28,6.0,1
Bahamas,,3/17/20,1,0.0,0
Bahrain,,3/17/20,228,81.0,1
Bangladesh,,3/17/20,10,3.0,0
Barbados,,3/17/20,2,0.0,0
Belarus,,3/17/20,36,3.0,0
Belgium,,3/17/20,1243,1.0,10
Benin,,3/17/20,1,0.0,0
Bhutan,,3/17/20,1,0.0,0
Bolivia,,3/17/20,11,0.0,0
Bosnia and Herzegovina,,3/17/20,26,2.0,0
Brazil,,3/17/20,321,2.0,1
Brunei,,3/17/20,56,0.0,0
Bulgaria,,3/17/20,67,0.0,2
Burkina Faso,,3/17/20,15,0.0,0
Cabo Verde,,3/17/20,0,0.0,0
Cambodia,,3/17/20,33,1.0,0
Cameroon,,3/17/20,10,0.0,0
Canada,Alberta,3/17/20,74,0.0,0
Canada,British Columbia,3/17/20,103,0.0,4
Canada,Grand Princess,3/17/20,8,0.0,0
Canada,Manitoba,3/17/20,8,0.0,0
Canada,New Brunswick,3/17/20,8,0.0,0
Canada,Newfoundland and Labrador,3/17/20,3,0.0,0
Canada,Nova Scotia,3/17/20,7,0.0,0
Canada,Ontario,3/17/20,185,0.0,1
Canada,Prince Edward Island,3/17/20,1,0.0,0
Canada,Quebec,3/17/20,74,0.0,0
Canada,Saskatchewan,3/17/20,7,0.0,0
Central African Republic,,3/17/20,1,0.0,0
Chad,,3/17/20,0,0.0,0
Chile,,3/17/20,201,0.0,0
China,Anhui,3/17/20,990,984.0,6
China,Beijing,3/17/20,456,369.0,8
China,Chongqing,3/17/20,576,570.0,6
China,Fujian,3/17/20,296,295.0,1
China,Gansu,3/17/20,133,91.0,2
China,Guangdong,3/17/20,1364,1307.0,8
China,Guangxi,3/17/20,253,248.0,2
China,Guizhou,3/17/20,147,144.0,2
China,Hainan,3/17/20,168,161.0,6
China,Hebei,3/17/20,318,310.0,6
China,Heilongjiang,3/17/20,482,456.0,13
China,Henan,3/17/20,1273,1250.0,22
China,Hong Kong,3/17/20,162,88.0,4
China,Hubei,3/17/20,67799,56003.0,3111
China,Hunan,3/17/20,1018,1014.0,4
China,Inner Mongolia,3/17/20,75,73.0,1
China,Jiangsu,3/17/20,631,631.0,0
China,Jiangxi,3/17/20,935,934.0,1
China,Jilin,3/17/20,93,92.0,1
China,Liaoning,3/17/20,125,120.0,1
China,Macau,3/17/20,12,10.0,0
China,Ningxia,3/17/20,75,75.0,0
China,Qinghai,3/17/20,18,18.0,0
China,Shaanxi,3/17/20,246,236.0,3
China,Shandong,3/17/20,761,746.0,7
